year,finder,category,cves
2019,Hoai Viet Nguyen of Data & Application Security Group of TH Köln,other,1
2019,"Eran Vaknin , Alon Boxiner , Oded Vanunu",other,1
2019,John Page ( @hyp3rlinx ) of ApparitionSec,other,1
2019,Sooraj K S working with Trend Micro's Zero Day Initiative,other,1
2019,pgboy,other,1
2019,Kamlapati Choubey of Trend Micro,other,1
2019,Sooraj K S ( @soorajks ) working with Trend Micro's Zero Day Initiative,other,1
2019,Yoav Alon and Netanel Ben-Simon from Check Point Research,other,1
2019,Rohit Mothe of iDefense Labs,other,1
2019,Sander Vanrapenbusch,other,1
2019,Gaurav Kumar(0x01) @kumargaurav776,other,1
2019,Bryan Appleby F5 Networks,other,1
2019,"Eliraz Duek, Or Ida, Nethanel Coppenhagen | CyberArk",other,1
2019,Tom Wyckhuys,other,1
2019,"Joe Bialek ( @JosephBialek ), MSRC Vulnerabilities and Mitigations Team Anonymous finder",other,1
2019,Yanmin Ji from Skylar Team of Legendsec at Qi'anxin Group,other,1
2019,Chris Danieli,other,1
2019,Terry Zhang ( @pnig0s ) of Tophant,other,1
2019,Sergei Glazunov of Google Project Zero,other,1
2019,lowkey lin of r3kapig,other,1
2019,Soyeon Park and Wen Xu of SSLab at Georgia Tech,other,1
2019,exp-sky (Kai Song) of Tencent Security Xuanwu Lab,other,1
2019,n1nty from A-TEAM of Legendsec at Qi'anxin Group,other,1
2019,Yang Zhang of Back2Zero team Yongtao Wang ( @Sanr ) of BCM Social Corp.,other,1
2019,Alexandre Becholey of SophosLabs,other,1
2019,Soyeon Park and Wen Xu from SSLab at Georgia Tech,other,1
2019,Nikhil Mittal of Payatu Labs,other,1
2019,bo13oy of Qihoo 360 Vulcan Team ​,other,1
2019,Prakash of Threat Nix,other,1
2019,Nafiez,other,1
2019,Zhong Zhaochen of tophant.com,other,1
2019,Malte Batram,other,1
2019,John Simpson working with Trend Micro's Zero Day Initiative,other,1
2019,Simon Zuckerbraun working with Trend Micro's Zero Day Initiative,other,1
2019,Lei Cao,other,1
2019,ysuper,other,1
2019,Keqi Hu and zhangjie from Chengdu Security Response Center of Qihoo 360 Technology Co. Ltd,other,1
2019,Will Schroeder ( @harmj0y ) of SpecterOps,other,1
2019,Marcel de Wijs,other,1
2019,Shawn Denbow of Windows Security Team,other,1
2019,MSRC Vulnerabilities and Mitigations Team,other,1
2019,Mark Barnes ( @incanus ) of MWR Labs,other,1
2019,Saran Neti of Trend Micro,other,1
2019,Hector Cuesta @HectorCuesta,other,1
2019,Francis McBratney with Destinatech Limited,other,1
2019,Four Fire,other,1
2019,Zhang Yunhai of NSFOCUS,other,1
2019,kobipar working with iDefense Labs,other,1
2019,Thomas Levering,other,1
2019,Ahmed Radi,other,1
2019,Kamlapati Choubey of Trend Micro Security Research working with Trend Micro's Zero Day Initiative,other,1
2019,Paolo Giai Polict,other,1
2019,Nemanja Mijailovic Nemanja Mijailovic's Blog,other,1
2019,"Nemanja Mijailovic, Nemanja Mijailovic's Blog",other,1
2019,The UK's National Cyber Security Centre (NCSC),other,1
2019,DazzleP Cai of Tencent Keenlab,other,1
2019,Andrew Bartlett of Catalyst and the Samba Team,other,1
2019,Isaac Boukris,other,1
2019,James Fancke ( @jdfancke ),other,1
2019,Mikhail Shcherbakov,other,1
2019,"Krishnakant Patil and Siddhant Badhe - Project Srishti working with iDefense, Accenture",other,1
2019,Abian Blome of ClawSec,other,1
2019,fluoroacetate (@fluoroacetate) working with Trend Micro's Zero Day Initiative,other,1
2019,"Nikola Kojić Ras-IT, Belgrade",other,1
2019,"Ivan Vagunin,",other,1
2019,"Anonymous, working with Trend Micro's Zero Day Initiative",other,1
2019,John Page aka hyp3rlinx of Apparition Security,other,1
2019,Adam Willard,other,1
2019,Ronen Shustin of Check Point Research,other,1
2019,Brxxn,other,1
2019,Tao Xie,other,1
2019,Nadav Markus and Yaron Samuel of Palo Alto Networks,other,1
2019,Resecurity Inc. @resecurity_com,other,1
2019,Anonymous researcher working with iDefense Labs,other,1
2019,Seonung Jang ( @Seonunghardt ) of Stealien,other,1
2019,Keqi Hu and Zhangjie from Chengdu Security Response Center of Qihoo 360 Technology Co. Ltd,other,1
2019,Lee JinYoung of Codemize Security Research Lab,other,1
2019,Georgios Baltas ( @gebaltas ) of MSRC Vulnerabilities and Mitigations Team,other,1
2019,Nick Freeman of Capsule8,other,1
2019,"Amit Klein , Benny Pinkas and Jonathan Berger of Bar Ilan University",other,1
2019,Jethro Beekman (Fortanix),other,1
2019,Pham Van Khanh from Viettel Cyber Security,other,1
2019,Andrea Pierini & Christian Danieli,other,1
2019,Eduardo Braun Prado working with Trend Micro's Zero Day Initiative,other,1
2019,"Joe Bialek, MSRC Vulnerabilities and Mitigations Team",other,1
2019,Walied Assar,other,1
2019,"Daniel King ( @long123king ), MSRC Microsoft",other,1
2019,Microsoft Virtualization Security Team,other,1
2019,ADLab of Venustech,other,1
2019,Conor McErlane,other,1
2019,Tom Tervoort of www.secura.com,other,1
2019,zhunki from Codesafe Team of Legendsec at Qi'anxin Group,other,1
2019,Michael Maturi FireEye,other,1
2019,Scott Brothers of Microsoft,other,1
2019,Ben Faull of Microsoft Corporation,other,1
2019,Rafael Pablos,other,1
2019,Tomasz Bojarski,other,1
2019,@j00sean based on the previous work of @magicmac2000 working with iDefens= e Labs,other,1
2019,Siddhartha Tripathy of Vantagepoint Singapore,other,1
2019,Yaron Zinar from Preempt,other,1
2019,"VictorV from 360 Security, Vulcan Team",other,1
2019,Symeon Paraschoudis of Pen Test Partners,other,1
2019,Debashish Swain - Schlumberger Limited Ajay Rajas - Schlumberger Limited Mallika Varahagiri - Schlumberger Limited,other,1
2019,"Yuval Ron , Amichai Shulman , and Eli Biham of Technion - Israel Institue of Technology",other,1
2019,David Cash of NCC Group,other,1
2019,Callum Holmes ( @ Callum_S_Holmes ),other,1
2019,Thijs Alkemade (@xnyhps) of Computest,other,1
2019,DonkeysTeam,other,1
2019,Ilias Dimopoulos a.k.a gweeperx ( @gweeperx ),other,1
2019,ZhangXiaoFei of CHINA INDUSTRIAL CONTROL SYSTEMS CYBER EMERGENCY RESPONSE TEAM(CIC),other,1
2019,Mark,other,1
2019,Long Li of Baidu XLab Tianya Team,other,1
2019,Shanti Lindström,other,1
2019,Kai-Xiang Lei at Tsinghua University,other,1
2019,DarkHotel,other,1
2019,Ronen Shustin from Check Point Research,other,1
2019,Jimmy Bayne ( @bohops ),other,1
2019,Francesco Soncina,other,1
2019,Ahmed Aaish (iqzer0) at Parallel Security Solutions,other,1
2019,David Cioccia @davide107 with ING,other,1
2019,GFW Team,other,1
2019,BUGFENSE Anonymous Bug Bounties https://bugfense.io,other,1
2019,"Donato Ferrante, Principal Security Consultant, IOActive",other,1
2019,Johannes Gutenberg Universität-Mainz,other,1
2019,Elliot Cao working with Trend Micro's Zero Day Initiative,other,1
2019,Zhou Aiting(@zhouat1) of Qihoo 360 Vulcan Team ​,other,1
2019,James Lee @Windowsrcer,other,1
2019,Joshua Graham of TSS https://tsscyber.com.au,other,1
2019,Zak Rogness,other,1
2019,Gábor Selján,other,1
2019,Zhiniang Peng ( @edwardzpeng ) of Qihoo 360 Core Security and Fangming Gu ( @afang5472 ),other,1
2019,"Daniel Duggan, Zero-Point Security Ltd",other,1
2019,Nabeel Ahmed of Dimension Data Belgium working with Trend Micro's Zero Day Initiative,other,1
2019,Christian Danieli @padovah4ck,other,1
2019,Vladimir Shebaldenkov of UCloud,other,1
2019,Charalampos Billinis of F-Secure Countercept @fsecure,other,1
2019,Florent Robinet,other,1
2019,Victor Alcazar of Microsoft Corporation,other,1
2019,RanchoIce of Tencent ZhanluLab,other,1
2019,WenQunWang from Codesafe Team of Legendsec at Qi'anxin Group,other,1
2019,Chakra team of Microsoft,other,1
2019,Juho Nurminen,other,1
2019,Paul Ryman of VMware Sydney Engineering Team,other,1
2019,Ian Routledge ( @ediblecode ),other,1
2019,Mateusz Garncarek of ING Tech Poland ​,other,1
2019,Mikhail Shcherbakov working with Trend Micro's Zero Day Initiative,other,1
2020,Yuki Chen,other,59
2020,"Huynh Phuoc Hung, @hph0var",other,23
2020,Jarvis_1oop of Pinduoduo Security Research Lab,other,19
2020,Anonymous researcher,other,18
2020,Shefang Zhong of Qihoo 360 Vulcan Team,other,16
2020,anonymous,other,15
2020,Zhiniang Peng (@edwardzpeng) and Fangming Gu (@afang5472),other,14
2020,Anonymous working with Trend Micro's Zero Day Initiative,other,13
2020,Yuki Chen of Qihoo 360 Vulcan Team working with 360 BugCloud,other,13
2020,James Forshaw of Google Project Zero,other,11
2020,Zhiniang Peng (@edwardzpeng) & Xuefeng Li,other,11
2020,Zhiniang Peng (@edwardzpeng) & Jiadong Lu,other,11
2020,Zhiniang Peng (@edwardzpeng) & Haoran Qin,other,11
2020,Zhibin Zhang of Palo Alto Networks,other,11
2020,"Lilith [^_^], Claudio Bozzato and Dave McDaniel of Cisco Talos",other,11
2020,Jonas Lykkegård,other,10
2020,Jinquan(@jq0904) of DBAPPSecurity Lieying Lab,other,10
2020,Guopengfei from Codesafe Team of Legendsec at Qi'anxin Group,other,10
2020,Haifei Li of McAfee IPS Security Research Team,other,9
2020,Steven Seeley (mr_me) of Source Incite,other,9
2020,Gil Dabah,other,9
2020,pgboy,other,8
2020,Pham Van Khanh @rskvp93 from Viettel Cyber Security,other,8
2020,Hossein Lotfi of Trend Micro's Zero Day Initiative,other,8
2020,yangkang ( @dnpushme ),other,7
2020,Microsoft Platform Security Assurance & Vulnerability Research,other,7
2020,Ashar Javed of Hyundai AutoEver Europe GmbH,other,7
2020,zhong_sf of Qihoo 360 Vulcan Team,other,7
2020,Dhanesh Kizhakkinan of FireEye Inc,other,7
2020,David Dworken,other,6
2020,Oleksandr Mirosh (@olekmirosh) from Micro Focus Fortify,other,6
2020,Zhiniang Peng (@edwardzpeng) of Qihoo 360 Core security & Xuefeng Li,other,6
2020,"liuxiaoliang and pjf of IceSword Lab , Qihoo 360",other,6
2020,Zhiniang Peng ( @edwardzpeng ) of Qihoo 360 Core security & Xuefeng Li,other,6
2020,Discovered by Piotr Bania of Cisco Talos,other,6
2020,0xfff,other,6
2020,Ke Liu of Tencent Security Xuanwu Lab,other,5
2020,kdot working with Trend Micro's Zero Day Initiative,other,5
2020,k0shl,other,5
2020,Tao Yan ( @Ga1ois ) from Palo Alto Networks,other,5
2020,Yuki Chen of Qihoo 360 Vulcan Team,other,5
2020,Wayne Low of Fortinet’s FortiGuard Lab,other,5
2020,Ying Xinlei of Ant-Financial Light-Year Security Lab,other,4
2020,Clément Rouault @hakril from Exatrack,other,4
2020,Abdelhamid Naceri ( halov ),other,4
2020,Jinquan (@jq0904) of DBAPPSecurity Lieying Lab,other,4
2020,Discovered by Marcin 'Icewall' Noga of Cisco Talos,other,4
2020,Zhangjie and willJ,other,4
2020,Soroush Dalili ( @irsdl ),other,4
2020,Dirk-jan Mollema ( @_dirkjan ),other,4
2020,SURESH C,other,4
2020,Zhiniang Peng ( @edwardzpeng ) of Qihoo 360 Core security and Fangming Gu ( @afang5472 ),other,4
2020,Clément Labro ( @itm4n ),other,4
2020,Gal De Leon of Palo Alto Networks,other,4
2020,Zhiniang Peng (@edwardzpeng) of Qihoo 360 & Haoran Qin (@atQ4n) working with 360 BugCloud,other,4
2020,Zhiniang Peng ( @edwardzpeng ) of Qihoo 360 Core Security & Jiadong Lu,other,4
2020,WenQunWang of Codesafe Team of Legendsec at Qi'anxin Group,other,4
2020,Netanel Ben-Simon and Yoav Alon from Check Point Research,other,3
2020,yangkang3 ( @dnpushme ),other,3
2020,liuxiaoliang and pjf,other,3
2020,anonymous researcher,other,3
2020,@expend20 working with Trend Micro's Zero Day Initiative,other,3
2020,Saif ElSherei of MSRC Vulnerabilities and Mitigations Team,other,3
2020,Jonathan Birch of Microsoft Office Security Team,other,3
2020,ZhangSen of Qihoo 360 Vulcan Team ​,other,3
2020,Wenxu Wu (@ma7h1as) of Tencent Security Xuanwu Lab,other,3
2020,Daniel Fernandez Kuehr of Blue Frost Security GmbH,other,3
2020,Søren Fritzbøger,other,3
2020,Anonymous,other,3
2020,Oleksandr Mirosh ( @olekmirosh ) from Micro Focus Fortify,other,3
2020,Linshuang Li,other,3
2020,somaro,other,3
2020,JeongOh Kyea ( @kkokkokye ) of THEORI,other,3
2020,Ke Liu ( @klotxl404 ) of Tencent Security Xuanwu Lab,other,3
2020,Walied Assar,other,3
2020,Zhiniang Peng ( @edwardzpeng ) of Qihoo 360 Core security & Jiadong Lu,other,3
2020,"Philippe Laulheret, Senior Security Researcher, McAfee Advanced Threat Research",other,3
2020,Wen guang Jiao working with Trend Micro's Zero Day Initiative,other,3
2020,Xuefeng Li (@lxf02942370),other,3
2020,Keqi Hu,other,2
2020,Symeon Paraschoudis of Pen Test Partners LLP,other,2
2020,Zhiniang Peng ( @edwardzpeng ) & Jiadong Lu,other,2
2020,Zhiniang Peng ( @edwardzpeng ) & Xuefeng Li,other,2
2020,Pham Van Khanh ( @rskvp93 ) from Viettel Cyber Security,other,2
2020,Anonymous Finder,other,2
2020,Abdul-Aziz Hariri of Trend Micro Zero Day Initiative,other,2
2020,Wenguang Jiao,other,2
2020,Xuefeng Li ( @lxf02942370 ) of Sangfor & Zhiniang Peng ( @edwardzpeng ),other,2
2020,Tao Yan ( @Ga1ois ) and Bo Qu from Palo Alto Networks,other,2
2020,Peter Hlavaty ( @rezer0dai ),other,2
2020,Steven Seeley (mr_me),other,2
2020,working with Trend Micro Zero Day Initiative,other,2
2020,Ha Anh Hoang of Viettel Cybersecurity,other,2
2020,kdot working with Trend Micro Zero Day Initiative,other,2
2020,Bruno Keith (@bkth_) working with Trend Micro Zero Day Initiative,other,2
2020,Qixun Zhao of Qihoo 360 Vulcan Team ​,other,2
2020,zhunki from Codesafe Team of Legendsec at Qi'anxin Group,other,2
2020,MoonLiang of Tencent Security Xuanwu Lab,other,2
2020,Edward Torkington of NCC Group https://www.nccgroup.trust/,other,2
2020,Imre Rad,other,2
2020,Zhiniang Peng of Qihoo 360 Core security and Fangming Gu,other,2
2020,Clément Lavoillotte @clavoillotte of Almond,other,2
2020,Yongil Lee of Diffense,other,2
2020,JunGu and ZiMi of Alibaba Orion Security Lab,other,2
2020,James Lee @Windowsrcer,other,2
2020,Wayne Low of Fortinet’s FortiGuard Labs,other,2
2020,Simon Barsky @expend20,other,2
2020,xina1i of Anity Lab,other,2
2020,Zhiniang Peng ( @edwardzpeng ) of Qihoo 360 Core Security and Jiadong Lu,other,2
2020,Zhiniang Peng (@edwardzpeng) of Qihoo 360 Core Security and Jiadong Lu,other,2
2020,Jaanus Kääp of Clarified Security,other,2
2020,fluorescence working with Trend Micro's Zero Day Initiative,other,2
2020,Firas Salem (Cybersecurity Researcher) with Metasudo,other,2
2020,HAO LI of VenusTech ADLab,other,2
2020,Lucas Leong (@_wmliang_) of Trend Micro's Zero Day Initiative,other,2
2020,yangkang3 ( @dnpushme ) of Qihoo 360 core security,other,2
2020,Abdul-Aziz Hariri of Trend Micro's Zero Day Initiative,other,2
2020,Zhiniang Peng (@edwardzpeng) of Qihoo 360 & Xuefeng Li working with 360 BugCloud,other,2
2020,Michael Maltsev of ZecOps,other,2
2020,Zhiniang Peng (@edwardzpeng) of Qihoo 360 Core security & Haoran Qin,other,2
2020,yangkang ( @dnpushme ) of Qihoo 360 core security,other,2
2020,"Jaeseung Choi, Kangsu Kim, Daejin Lee, and Sang Kil Cha of SoftSec Lab",other,2
2020,Laith AL-Satari,other,2
2020,Zhipeng Huo (@R3dF09) of Tencent Security Xuanwu Lab,other,2
2020,Zhang WangJunJie and He YiShen of Hillstone Network Neuron Security Team,other,2
2020,VictorV (Tang Tianwen),other,2
2020,Zhiniang Peng (@edwardzpeng) and Xuefeng Li,other,2
2020,Dhanesh Kizhakkinan of FireEye Inc.,other,2
2020,Le Huu Quang Linh ( @linhlhq ) from Vietnam National Cyber Security Center (NCSC Vietnam),other,2
2020,Zhiniang Peng @edwardzpeng & Xuefeng Li @lxf02942370,other,2
2020,HyungSeok Han(@DaramG) and JeongOh Kyea(@kkokkokye) of THEORI,other,2
2020,nghiadt12(@nghiadt1098) from Viettel Cyber Security,other,2
2020,Soyeon Park - Microsoft Platform Security Assurance & Vulnerability Research,other,2
2020,Nicolas Joly of Microsoft Corporation,other,2
2020,Pham Van Khanh from Viettel Cyber Security,other,2
2020,pgboy (http://weibo.com/pgboy1988),other,2
2020,Markus Wulftange (@mwulftange),other,2
2020,Quan Luo from Codesafe Team of Legendsec at Qi'anxin Group,other,2
2020,Microsoft Product Security & Vulnerability Research,other,2
2020,Hossein Lotfi of Trend Micro Zero Day Initiative,other,2
2020,"Jinquan(@jq0904) of DBAPPSecurity Co., Ltd",other,2
2020,fd8d355055,other,1
2020,Xuefeng Li (@lxf02942370) & Zhiniang Peng (@edwardzpeng),other,1
2020,Hillstone Network Neuron Security Team (https://www.hillstonenet.com.cn/) - Zhang WangJunJie and He YiSheng (https://www.weibo.com/234391451),other,1
2020,Boris Larin ( Oct0xor ) of Kaspersky Lab,other,1
2020,Tobias Neitzel of usd AG,other,1
2020,"Anthony Steinhauser, Google's Safeside project, https://github.com/google/safeside",other,1
2020,Vte. Javier García Mayén,other,1
2020,Junyu Zhou ( @md5_salt ) of Tencent Security Xuanwu Lab and Wenxu Wu,other,1
2020,"EoP Master working with iDefense Labs , Accenture.",other,1
2020,"Alex Ionescu, CrowdStrike Inc.",other,1
2020,Paolo Stagno aka VoidSec,other,1
2020,Peleg Hadar ( @peleghd ) and Tomer Bar of SafeBreach Labs.,other,1
2020,Tom Tervoort of Secura,other,1
2020,Zhiniang Peng (@edwardzpeng) & Xuefeng Li (@lxf02942370),other,1
2020,Hashim Jawad (@ihack4falafel) of ACTIVELabs,other,1
2020,Xingwei Lin of Ant Financial Light-Year Security Lab,other,1
2020,0neb1n working with Trend Micro's Zero Day Initiative,other,1
2020,Mohammad Deilamy (MDM),other,1
2020,Cameron Vincent,other,1
2020,Zhiniang Peng (@edwardzpeng) & Haoran Qin(@atQ4n),other,1
2020,Asprose working with Trend Micro's Zero Day Initiative,other,1
2020,Bo Qu of Palo Alto Networks and Heige of KnownSec 404 Team,other,1
2020,Zhiyi Zhang from Codesafe Team of Legendsec at Qi'anxin Group,other,1
2020,Haozhe Zhang of Palo Alto Networks,other,1
2020,Anonymous finder,other,1
2020,riusksk(@riusksk) of VulWar Corp,other,1
2020,Piotr Madej of AFINE,other,1
2020,bear13oy of Ant-Financial,other,1
2020,hackyzh and lm0963 of DBAppSecurity Zion Lab working with Trend Micro's Zero Day Initiative,other,1
2020,occulteast,other,1
2020,Microsoft Corporation,other,1
2020,Steven Seeley (mr_me) and Yuhao Weng (@cjm00nw),other,1
2020,Jianyang Song of JDCloud Security Team,other,1
2020,Lockheed Martin Red Team,other,1
2020,Orange Tsai(@orange_8361) from DEVCORE,other,1
2020,Steven Seeley of Source Incite,other,1
2020,"X41 D-SEC GmbH, Markus Vervier, Yasar Klawohn",other,1
2020,Dlive(https://twitter.com/D1iv3) of Tencent Security Xuanwu Lab,other,1
2020,Pham Van Khanh ( @rskvp93 ) of Viettel Cyber Security,other,1
2020,zcgonvh from A-TEAM of Legendsec at Qi'anxin Group,other,1
2020,Abdel Adim `smaury` Oisfi of Shielder,other,1
2020,Cristian Pop of Microsoft,other,1
2020,"Aapo Oksman, Nixu Cybersecurity, https://www.nixu.com/",other,1
2020,Daniel Fröjdendahl of omegapoint.se,other,1
2020,Yuhao Weng ( @cjm00nw ) of Sangfor & Steven Seeley ( @ϻг_ϻε ) & Zhiniang Peng( @edwardzpeng ),other,1
2020,Hieu Bui Quang (@tykawaii98),other,1
2020,Anonymous working with Trend Micro Zero Day Initiative,other,1
2020,Kirtikumar Anandrao Ramchandani,other,1
2020,Aapo Oksman of Nixu Cybersecurity,other,1
2020,Bruno Keith,other,1
2020,VictorV(Tangtianwen) with Kunlun Lab,other,1
2020,Eyal Itkin from Check Point Research,other,1
2020,Quan Luo and Zhiyi Zhang from Codesafe Team of Legendsec at Qi'anxin Group,other,1
2020,Jiantao Li ( @CurseRed ) of Tencent Security Yunding Lab,other,1
2020,Clement Labro working with Trend Micro's Zero Day Initiative,other,1
2020,Clément Lavoillotte ( @clavoillotte ) of Almond,other,1
2020,Christian Danieli ( @padovah4ck ),other,1
2020,Polar Bear,other,1
2020,Resecurity Inc. @resecurity_com,other,1
2020,Reegun Richard J,other,1
2020,Looben Yang,other,1
2020,Shih-Fong Peng (@_L4ys) of TeamT5,other,1
2020,Keqi Hu from Chengdu Security Response Center of Qihoo 360 Technology Co. Ltd.,other,1
2020,Nadav Markus and Yaron Samuel of Palo Alto Networks,other,1
2020,Christian Danieli and Anonymous,other,1
2020,"Zhiniang Peng of Qihoo 360 Core security , Fangming Gu & Xuefeng Li",other,1
2020,Rich Mirch,other,1
2020,Marcin 'Icewall' Noga of Cisco Talos,other,1
2020,"anch0vy@theori, kkokkokye@theori working with Trend Micro's Zero Day Initiative",other,1
2020,"Jaeseung Choi, Kangsu Kim and Sang Kil Cha (advisor) of SoftSec",other,1
2020,k0shl of Qihoo 360 Vulcan team,other,1
2020,Yi Huang(@C0rk1_H) & Kang Yang(@dnpushme) of Qihoo 360 ATA,other,1
2020,Clément Lecigne of Google’s Threat Analysis Group,other,1
2020,Zak Rogness,other,1
2020,Marcin Towalski of Cisco Talos,other,1
2020,Wenguang Jiao of Qihoo 360 CoreSecurity,other,1
2020,Hardik Shah ( @hardik05 ) of McAfee,other,1
2020,T Shiomitsu of Pen Test Partners,other,1
2020,National Security Agency,other,1
2020,xina1i of Antiy Labs,other,1
2020,Guopengfei from Qi'anxin Group CodeSafe Team,other,1
2020,Jeong Oh Kyea(@kkokkokye) of THEORI working with Trend Micro's Zero Day Initiative,other,1
2020,Zhiniang Peng of Qihoo 360 Core security & Fangming Gu,other,1
2020,Zhiniang Peng of Qihoo 360 Core security and Jiadong Lu,other,1
2020,"HongZhenhao of IceSword Lab, Qihoo 360",other,1
2020,Andrea Pierini & Christian Danieli,other,1
2020,Bence Bálint,other,1
2020,Tom Deseyn of Red Hat,other,1
2020,Brennan Conroy of Microsoft Corporation,other,1
2020,"Mattias Häggström, Chris Wong, and Darren Siegel of Specops Software",other,1
2020,Chris Alladoum,other,1
2020,Meysam Firouzi of STAR Labs working with Trend Micro's Zero Day Initiative,other,1
2020,Eran Shimony of CyberArk,other,1
2020,Jimmy Bayne ( @bohops ),other,1
2020,Glenn Lloyd working with Trend Micro's Zero Day Initiative,other,1
2020,L4Nce working with Trend Micro's Zero Day Initiative,other,1
2020,Pitawat Nantamanop,other,1
2020,"bear13oy of DBAPPSecurity Co., Ltd",other,1
2020,Zhangjie and willJ from cdsrc of Qihoo 360,other,1
2020,Aliaksandr Lebiadzevich,other,1
2020,Justin Hendricks (@script_happens) of Microsoft,other,1
2020,Hangjun Go of Hayyim Security,other,1
2020,Sagi Tzadik and Eyal Itkin from Check Point Research,other,1
2020,Shih-Fong Peng ( @_L4ys ) of TeamT5,other,1
2020,Christopher Gurnee,other,1
2020,Zhiniang Peng (@edwardzpeng) & Jiadong Lu (@abcd23293997),other,1
2020,Sven Woynoski of it.sec GmbH,other,1
2020,Temel Doğa GELİŞLİ,other,1
2020,Rikunj Sindhwad,other,1
2020,Tsukasa Kusakabe,other,1
2020,Zhiniang Peng (@edwardzpeng) and Fangming Gu,other,1
2020,Georgios Baltas ( @gebaltas ) of MSRC Vulnerabilities & Mitigations Team,other,1
2020,Felipe Cerqueira dos Santos,other,1
2020,Zhiniang Peng ( @edwardzpeng ) & Jiadong Lu ( @abcd23293997 ),other,1
2020,Zhipeng Huo ( @R3dF09 @R3dF09 ) of Tencent Security Xuanwu Lab,other,1
2020,Edward Torkington & Phillip Langlois of NCC Group https://www.nccgroup.trust/,other,1
2020,Victor Portal Gonzalez of Deloitte Spain,other,1
2020,Xavier Danest - Decathlon,other,1
2020,Keqi Hu and willJ,other,1
2020,"Luke Papandrea, Microsoft Corporation",other,1
2020,Dhiraj Mishra @RandomDhiraj,other,1
2020,"Ben Haham Hay, Microsoft Defender ATP Client Team",other,1
2020,Markus Wulftange ( @mwulftange ),other,1
2020,b2ahex,other,1
2020,Zhipeng Huo ( @R3dF09 ) and Chuanda Ding of Tencent Security Xuanwu Lab,other,1
2020,Yaron Zinar from Preempt,other,1
2020,Eyal Karni from Preempt,other,1
2020,Adrian Ivascu,other,1
2020,Andy,other,1
2020,MegaInfo,other,1
2020,Zhiniang Peng (@edwardzpeng) of Qihoo 360 & Jiadong Lu working with 360 BugCloud,other,1
2020,Marcin Wiazowski working with Trend Micro's Zero Day Initiative,other,1
2020,Zhiniang Peng (@edwardzpeng) of Qihoo 360 & Fangming Gu (@afang5472) working with 360 BugCloud,other,1
2020,Anonymous Researcher,other,1
2020,Zhiniang Peng ( @edwardzpeng ) of Qihoo 360 Core security and Haoran Qin,other,1
2020,Bruno Keith working with Trend Micro's Zero Day Initiative,other,1
2020,Gabriel Thau,other,1
2020,Fredrik Hoxell,other,1
2020,Zhiniang Peng ( @edwardzpeng ) & Haoran Qin ( @Q4n ),other,1
2020,Chris Danieli ( @padovah4ck ),other,1
2020,Eran Shimony ( @EranShimony ) of CyberArk Labs,other,1
2020,fatal0,other,1
2020,Simon Barsky ( @expend20 ),other,1
2020,Hillstone Network Neuron Security Team and Zhang WangJunJie He YiShen,other,1
2020,Edward Torkington and Phillip Langlois of NCC Group,other,1
2020,k0shl of Qihoo 360 Vulcan Team working with 360 BugCloud,other,1
2020,Zhiniang Peng (@edwardzpeng) of Qihoo 360 Core security and Haoran Qin (@Q4n),other,1
2020,Hidetake Jo - Microsoft,other,1
2020,Menahem Breuer and Ariel Koren of Mimecast Research Labs,other,1
2020,Dor Zvi of Mimecast Research Labs,other,1
2020,Codesafe Team of Legendsec at Qi'anxin Group,other,1
2020,Thiago Luiz Dimbarre,other,1
2020,Hardik Shah of McAfee,other,1
2020,Zhihua Yao of DASSecurity,other,1
2020,hackyzh and lm0963 of DBAppSecurity Zion Lab,other,1
2020,"ap aka ""somaro""",other,1
2020,Eric Chiang of Google,other,1
2020,Ilias Dimopoulos of RedyOps Research Labs,other,1
2020,Gábor Selján ( @GaborSeljan ),other,1
2020,William Knowles ( @william_knows ),other,1
2020,Kushal Arvind Shah of Fortinet's FortiGuard Labs,other,1
2020,Le Huu Quang Linh (@linhlhq) from VinCSS (Member of Vingroup),other,1
2020,Nicolas Delhaye of AIRBUS,other,1
2020,Zhiniang Peng ( @edwardzpeng ) of Qihoo 360 Core security and Fangming Gu (@afang5472),other,1
2020,Shefang Zhong of Qihoo 360 Vulcan Team working with 360 BugCloud,other,1
2020,Zhipeng Huo of Tencent Security Xuanwu Lab,other,1
2020,Insu with Diffense,other,1
2020,Eran Shimony of CyberArk Labs,other,1
2020,Nabeel Ahmed (@rogue_kdc) of NTT Belgium,other,1
2020,Ozgur Alp,other,1
2020,Vikas Anil Sharma,other,1
2020,Kunal Pandey,other,1
2020,Ryelv of Tencent PC Manager,other,1
2020,Robert Bares,other,1
2020,Jarvis_1oop working with Trend Micro Zero Day Initiative,other,1
2020,ZiMi and JunGu of Alibaba Orion Security Lab,other,1
2020,Zhiniang Peng ( @edwardzpeng & Xuefeng Li @lxf02942370 ),other,1
2020,Microsoft would like to thank Qualys for co-ordinated vulnerability disclosure on identifying a regression for the Windows Server 2012 version of this security update.,other,1
2020,Mateusz Jurczyk and Sergei Glazunov of Google Project Zero,other,1
2020,Noa Bratman of the Microsoft Defender for Endpoint team,other,1
2020,Ivan Fratric of Google Project Zero,other,1
2020,Matt Graeber of Red Canary,other,1
2020,Liow Tien Hou Accenture Services SG,other,1
2020,nghiadt12( @nghiadt1098 ) from Viettel Cyber Security,other,1
